,tconst,averageRating,numVotes
1133019,tt4126434,6.1,1374
66516,tt0091173,3.3,1373
162485,tt0262972,6.1,1373
1016797,tt28290233,3.7,1373
769698,tt1616543,7.1,1373
1069714,tt3204632,5.2,1373
1174280,tt4789290,6.4,1373
30065,tt0049279,6.8,1373
568031,tt1192613,4.7,1373
24585,tt0042744,6.2,1373
12215,tt0027690,5.6,1373
1035316,tt2946498,3.6,1373
33121,tt0052810,6.8,1373
68021,tt0092904,6.4,1373
224696,tt0396401,3.6,1373
185428,tt0307726,7.6,1373
467187,tt10156112,7.3,1373
8486,tt0022802,6.7,1373
1151792,tt4431392,7.4,1372
493174,tt10588750,7.0,1372
95626,tt0127834,7.1,1372
174280,tt0285685,3.9,1372
1426605,tt9794412,8.1,1372
155727,tt0249110,6.5,1372
1382797,tt8661868,6.7,1372
546088,tt1151911,4.2,1372
1271041,tt6315438,7.4,1372
38457,tt0058801,7.4,1372
570696,tt1197649,5.6,1372
1204599,tt5275830,7.5,1371
77854,tt0104391,4.2,1371
73760,tt0099520,5.1,1371
81086,tt0108290,6.2,1371
41586,tt0062446,5.2,1371
112315,tt0160403,5.9,1371
472743,tt10243628,7.1,1371
1223362,tt5583950,6.2,1371
1220979,tt5545862,6.7,1371
1353627,tt7967862,9.3,1371
403890,tt0815890,5.6,1371
47100,tt0068724,6.2,1371
1405811,tt9184592,6.6,1371
26014,tt0044497,7.6,1371
905278,tt21818968,2.6,1371
1059539,tt3118920,3.8,1371
1255356,tt6075718,6.0,1371
258820,tt0478838,7.8,1370
79586,tt0106476,5.9,1370
104078,tt0145006,7.4,1370
1207025,tt5309844,5.9,1370
1279834,tt6458228,6.8,1370
76205,tt0102436,6.5,1370
63186,tt0087301,8.2,1370
20386,tt0037610,6.5,1370
68554,tt0093524,6.7,1370
10464,tt0025440,5.6,1370
860332,tt1989674,4.6,1370
194043,tt0325734,6.8,1370
1256926,tt6096308,5.2,1370
56690,tt0079753,5.2,1370
1132182,tt4113846,4.2,1370
817195,tt1801123,5.8,1370
51424,tt0073691,5.0,1370
754721,tt15716552,7.8,1370
766944,tt1606657,5.4,1369
1152576,tt4442604,6.6,1369
1405034,tt9169764,6.7,1369
1112587,tt3792884,5.4,1369
1032719,tt2933118,7.0,1369
1234965,tt5765192,6.4,1369
823628,tt18266798,3.2,1369
25389,tt0043736,6.1,1369
978309,tt2626926,6.5,1369
849678,tt19445266,5.2,1369
563291,tt1183478,5.1,1369
1334966,tt7583280,7.4,1368
1342410,tt7730928,6.0,1368
1000918,tt2751390,6.0,1368
76405,tt0102667,5.9,1368
60473,tt0084131,6.3,1368
507911,tt10860278,4.6,1368
30137,tt0049358,5.7,1368
1427132,tt9811374,5.9,1368
808014,tt1754506,4.2,1368
484690,tt10449052,5.4,1368
1289671,tt6650364,6.8,1367
16014,tt0032404,5.5,1367
546145,tt11519834,5.0,1367
10267,tt0025173,6.6,1367
1282679,tt6512428,5.8,1367
628461,tt13130400,6.7,1367
1363795,tt8206398,5.6,1367
1230091,tt5687212,5.8,1367
856791,tt1980219,5.7,1367
1263334,tt6194850,6.6,1367
1324044,tt7339862,3.2,1367
1111636,tt3780812,6.2,1367
545120,tt11493232,6.5,1367
761023,tt1585558,6.8,1367
817046,tt1800351,5.1,1367
236939,tt0424958,5.0,1367
252490,tt0462441,8.2,1367
107244,tt0150918,6.9,1367
1099508,tt3610576,3.8,1367
841905,tt19056070,4.3,1367
80104,tt0107090,5.0,1367
876291,tt2076566,8.1,1366
1323348,tt7326320,5.9,1366
56308,tt0079308,6.3,1366
1080818,tt3350890,4.6,1366
196863,tt0332831,6.9,1366
12796,tt0028401,6.8,1366
70272,tt0095496,5.1,1366
703918,tt1461238,7.9,1366
674479,tt14022026,7.3,1366
1178402,tt4866712,5.1,1366
460270,tt1002964,6.4,1366
1406384,tt9199798,8.0,1366
48164,tt0069952,3.8,1365
41643,tt0062518,7.0,1365
1030028,tt2914892,4.6,1365
23841,tt0041847,6.6,1365
503635,tt10776270,6.1,1365
60795,tt0084518,7.5,1365
70696,tt0096000,4.4,1365
14830,tt0030989,6.6,1365
1428729,tt9860350,7.4,1365
661636,tt13758250,3.4,1365
549130,tt11580944,5.0,1365
134014,tt0202154,6.9,1365
56483,tt0079517,7.1,1365
606921,tt1270766,5.8,1365
1341764,tt7718114,6.6,1365
942446,tt2354215,5.7,1365
40523,tt0061198,5.2,1365
736506,tt15301854,6.8,1365
39896,tt0060457,4.5,1365
75502,tt0101592,6.9,1365
1293188,tt6731636,6.8,1365
1269741,tt6289224,4.6,1365
16924,tt0033491,6.7,1365
1263060,tt6190198,6.3,1365
1171130,tt4739444,7.1,1365
1402894,tt9118804,4.9,1365
79965,tt0106922,4.2,1365
618573,tt12938038,6.4,1365
1230249,tt5689610,3.8,1365
121015,tt0177749,7.2,1365
443239,tt0943690,6.3,1364
914800,tt2211174,6.7,1364
782547,tt1655444,4.8,1364
78012,tt0104575,6.3,1364
60248,tt0083865,7.9,1364
828407,tt1839590,7.5,1364
219964,tt0386669,5.3,1364
733858,tt15241758,5.0,1364
16020,tt0032410,6.4,1364
1331247,tt7509270,6.3,1364
1086584,tt3438252,8.2,1364
603938,tt12642654,7.1,1364
963488,tt2481248,6.4,1364
1281149,tt6481232,8.7,1364
54185,tt0076890,3.5,1364
1400578,tt9074360,6.5,1363
1336279,tt7610008,7.6,1363
1282801,tt6515200,5.3,1363
1099824,tt3614922,5.5,1363
31578,tt0051019,6.9,1363
934201,tt2306786,3.6,1363
63369,tt0087520,6.0,1363
4793,tt0016123,6.2,1363
702764,tt14589916,6.4,1363
1249263,tt5985052,5.2,1363
77055,tt0103434,2.8,1363
31314,tt0050723,3.7,1363
203430,tt0349878,7.6,1363
994180,tt2717682,4.3,1363
67683,tt0092530,3.8,1363
1040396,tt29741106,5.2,1363
579536,tt12142854,7.2,1363
53619,tt0076227,5.3,1363
116521,tt0168269,7.5,1363
551972,tt11638962,8.0,1362
985259,tt26676104,6.7,1362
1272405,tt6333200,3.5,1362
81419,tt0108703,7.2,1362
1425656,tt9766160,6.4,1362
1007194,tt2777882,6.8,1362
928543,tt22797706,8.0,1362
668056,tt13886392,6.0,1362
652871,tt13580888,6.3,1362
1221865,tt5563862,4.8,1362
101767,tt0140603,6.9,1362
170889,tt0279783,7.1,1362
1181632,tt4932388,6.0,1362
38640,tt0059015,6.4,1361
50827,tt0072960,5.4,1361
44124,tt0065360,6.7,1361
8228,tt0022453,6.3,1361
51888,tt0074228,5.4,1361
224419,tt0395824,7.4,1361
23968,tt0041994,6.2,1361
817094,tt1800671,4.8,1361
56589,tt0079639,6.7,1361
189358,tt0315632,5.7,1361
258200,tt0477543,7.2,1361
70364,tt0095611,4.1,1361
227916,tt0403579,7.5,1361
957903,tt2425886,4.9,1361
1253004,tt6040806,6.7,1361
266228,tt0497477,4.4,1361
975591,tt2605454,6.2,1361
229175,tt0406661,3.0,1361
4745,tt0016004,7.2,1361
975406,tt2602664,6.0,1360
776558,tt16373480,6.9,1360
1333060,tt7543908,4.9,1360
177150,tt0291131,7.1,1360
43678,tt0064839,7.8,1360
929017,tt22814692,6.2,1360
31679,tt0051139,4.2,1360
53187,tt0075744,6.6,1360
19549,tt0036582,7.1,1360
1192689,tt5108912,5.8,1360
470948,tt10213380,6.6,1360
118687,tt0173024,7.2,1360
106181,tt0149447,5.4,1360
84963,tt0112993,5.5,1360
1227266,tt5642720,4.5,1360
962402,tt2469210,6.4,1359
141682,tt0218088,5.4,1359
1335829,tt7600716,5.9,1359
14464,tt0030517,6.8,1359
1318744,tt7235038,3.5,1359
1080974,tt3353850,5.5,1359
674857,tt1403085,7.0,1359
441544,tt0937378,6.1,1359
55396,tt0078277,4.1,1359
1333508,tt7552590,7.9,1359
715865,tt14860210,5.9,1359
1200252,tt5216534,7.1,1359
820359,tt1815753,6.2,1359
31579,tt0051020,4.8,1359
1325528,tt7375304,3.0,1359
86257,tt0114622,4.8,1359
1243730,tt5895884,7.3,1359
1187045,tt5027202,8.3,1358
751531,tt1563280,8.0,1358
39752,tt0060287,6.0,1358
72386,tt0097938,4.5,1358
655526,tt13628688,8.4,1358
239892,tt0431547,3.8,1358
83394,tt0111054,6.3,1358
1429674,tt9886872,6.7,1358
56159,tt0079144,5.2,1358
144362,tt0223832,6.5,1358
209734,tt0364447,6.0,1358
12998,tt0028665,6.7,1358
20262,tt0037458,6.5,1358
85192,tt0113278,4.1,1358
1401035,tt9081562,6.1,1358
3411,tt0011909,6.6,1358
914299,tt2209266,6.4,1358
917487,tt22249034,8.0,1357
510273,tt1090646,5.0,1357
8100,tt0022279,6.7,1357
229575,tt0407617,6.3,1357
93923,tt0124934,7.2,1357
1225888,tt5618690,8.0,1357
445604,tt0951318,6.2,1357
59058,tt0082486,6.4,1357
967077,tt2517558,6.2,1357
511107,tt10919074,5.0,1357
763611,tt15941636,6.3,1357
168127,tt0274789,6.7,1357
1322094,tt7301070,6.6,1357
938255,tt2328745,4.5,1357
3158,tt0011000,6.6,1357
516850,tt11010144,4.6,1357
489041,tt10519182,4.3,1356
852514,tt1961324,5.6,1356
23359,tt0041263,6.6,1356
425415,tt0877700,5.8,1356
1021999,tt2857500,7.0,1356
70528,tt0095812,4.3,1356
957685,tt24248198,6.3,1356
1058272,tt3111486,2.6,1356
808893,tt1757831,2.4,1356
1057179,tt3105350,4.5,1356
524142,tt11127512,3.4,1356
1133470,tt4132514,7.5,1356
1244778,tt5914350,7.4,1356
1110576,tt3766382,2.6,1356
14967,tt0031148,6.5,1356
989976,tt26940348,8.2,1356
560870,tt11788956,2.8,1356
1135448,tt4160920,3.3,1356
64364,tt0088689,6.1,1356
582812,tt1220911,4.9,1355
50563,tt0072662,6.4,1355
86149,tt0114489,4.4,1355
1089099,tt3469918,7.2,1355
1195302,tt5143890,4.1,1355
1008973,tt27850479,7.0,1355
77697,tt0104201,5.6,1355
39009,tt0059431,5.7,1355
1202798,tt5254640,6.1,1355
1195174,tt5141686,7.4,1355
1226970,tt5638270,6.6,1355
1323170,tt7322816,6.4,1355
853794,tt1969959,2.0,1355
228541,tt0405052,5.2,1355
228522,tt0405022,6.5,1355
384079,tt0758738,6.1,1355
49699,tt0071682,7.6,1355
505769,tt10814876,6.2,1355
587206,tt12299732,4.0,1354
1242864,tt5883008,5.8,1354
618191,tt12929796,5.7,1354
1247750,tt5959700,4.6,1354
254740,tt0469008,7.0,1354
697921,tt14494586,6.5,1354
64644,tt0089002,4.5,1354
616868,tt1290472,3.4,1354
479831,tt10367990,6.5,1354
57305,tt0080485,5.3,1354
653266,tt13587032,7.7,1354
779494,tt16444750,6.9,1354
533467,tt11280556,4.2,1354
784866,tt1666287,5.8,1354
75712,tt0101844,5.2,1354
586020,tt1227524,7.1,1354
54417,tt0077158,6.9,1354
930845,tt22900124,5.8,1354
497156,tt10665386,8.3,1354
154219,tt0245891,5.7,1354
1202372,tt5247776,5.9,1354
241840,tt0436319,4.7,1353
820112,tt1814905,3.9,1353
70680,tt0095981,5.4,1353
531693,tt11252490,3.7,1353
1341835,tt7719976,7.5,1353
806894,tt17517876,6.1,1353
401029,tt0808532,7.8,1353
121172,tt0178043,6.2,1353
188633,tt0314134,1.3,1353
17433,tt0034078,6.3,1353
549064,tt11579538,6.3,1353
1163825,tt4623856,5.7,1353
1314315,tt7147670,2.1,1353
12397,tt0027914,6.0,1353
960556,tt24517876,6.3,1353
9382,tt0023973,7.1,1353
257275,tt0475590,5.4,1353
766925,tt1606595,6.5,1353
446836,tt0955250,7.1,1353
34614,tt0054495,7.4,1352
996821,tt2732932,7.0,1352
1380525,tt8595774,6.5,1352
61570,tt0085434,4.9,1352
517814,tt11023922,7.5,1352
96189,tt0128960,7.7,1352
1404893,tt9165824,5.7,1352
1157667,tt4520340,4.8,1352
981926,tt26471649,7.2,1352
24495,tt0042629,6.1,1352
15977,tt0032356,6.9,1352
47762,tt0069492,7.0,1352
398164,tt0800341,6.9,1352
22332,tt0039947,6.9,1352
1334953,tt7582962,4.9,1351
401471,tt0809815,6.8,1351
588462,tt12322986,7.1,1351
1253392,tt6046212,5.6,1351
634838,tt13248062,6.4,1351
225109,tt0397229,6.6,1351
589793,tt1235200,5.9,1351
448198,tt0960066,4.3,1351
1321986,tt7297954,6.2,1351
555360,tt11698202,7.7,1351
685428,tt1423953,7.1,1351
101872,tt0140774,6.7,1351
959807,tt2445666,8.5,1351
24535,tt0042677,6.2,1351
12192,tt0027664,6.5,1350
725204,tt15072612,7.3,1350
35730,tt0055763,7.4,1350
590378,tt12363150,8.1,1350
1071838,tt3228088,4.4,1350
165967,tt0270762,8.3,1350
727426,tt1511329,6.1,1350
1296187,tt6785292,7.5,1350
1123052,tt3963640,4.1,1350
63545,tt0087731,8.0,1350
174691,tt0286478,3.7,1350
82083,tt0109478,4.8,1350
1018393,tt28364355,7.3,1350
747028,tt15509164,5.7,1350
60989,tt0084755,7.0,1349
1125108,tt4002772,6.2,1349
412059,tt0838241,6.1,1349
726025,tt1508661,4.8,1349
889147,tt21217736,7.1,1349
1386894,tt8759834,5.1,1349
247659,tt0450470,5.7,1349
823160,tt18259204,6.3,1349
25810,tt0044229,8.1,1349
554427,tt11682998,5.6,1349
166541,tt0271678,7.8,1349
27850,tt0046712,7.0,1349
508255,tt10869474,6.0,1348
23076,tt0040884,6.2,1348
84700,tt0112685,4.1,1348
1174685,tt4795022,5.8,1348
116075,tt0167552,6.6,1348
1143356,tt4287470,3.5,1348
1175791,tt4819576,5.1,1348
84442,tt0112373,8.1,1348
70062,tt0095256,4.4,1348
23295,tt0041187,6.0,1348
1359582,tt8106568,8.1,1348
208741,tt0362384,7.4,1348
800644,tt1728245,2.8,1348
8407,tt0022700,6.4,1348
113342,tt0162503,4.3,1348
1126397,tt4023852,4.3,1348
1406563,tt9203586,6.8,1348
133349,tt0200740,7.1,1348
22848,tt0040614,6.4,1348
1393111,tt8917542,7.2,1348
25466,tt0043827,6.5,1348
943799,tt2359814,8.0,1348
525307,tt11143480,7.3,1348
65204,tt0089656,6.6,1347
1171820,tt4746516,6.0,1347
1397480,tt9020536,8.0,1347
118369,tt0172184,2.8,1347
961829,tt24640480,6.5,1347
71188,tt0096554,6.3,1347
1152851,tt4447076,6.8,1347
1329272,tt7464074,7.4,1347
648031,tt13486236,1.6,1347
711868,tt14774434,6.9,1347
200452,tt0342778,6.6,1347
1202396,tt5248342,6.0,1347
257807,tt0476755,5.9,1346
158637,tt0255378,7.5,1346
465092,tt10121372,8.2,1346
646215,tt13454228,3.6,1346
459542,tt10016724,6.5,1346
512159,tt10932100,7.7,1346
103568,tt0144065,6.0,1346
433606,tt0907681,3.0,1346
772756,tt1626811,7.7,1346
89631,tt0118763,6.2,1346
139200,tt0212910,5.7,1346
211834,tt0368725,5.6,1346
178182,tt0293124,4.2,1346
191514,tt0319901,6.7,1346
80455,tt0107511,6.2,1346
1170617,tt4730706,4.6,1346
53593,tt0076200,4.8,1346
1187703,tt5038358,6.2,1345
133730,tt0201538,6.8,1345
877803,tt2083294,6.2,1345
1066403,tt3175936,6.2,1345
92060,tt0122050,4.3,1345
614499,tt12856788,5.4,1345
205826,tt0355715,7.2,1345
116586,tt0168371,8.7,1345
1413164,tt9378416,5.9,1345
1188252,tt5047400,4.5,1345
400004,tt0805613,7.2,1345
1092145,tt3507558,4.7,1345
71528,tt0096952,4.7,1345
981418,tt26453369,7.1,1345
839602,tt18923048,6.4,1345
803066,tt1737156,6.5,1345
637268,tt1329404,3.8,1345
483995,tt1043776,6.6,1344
199710,tt0340285,6.7,1344
1303146,tt6917242,5.8,1344
832393,tt1856053,5.6,1344
1283205,tt6522982,4.2,1344
896637,tt21431644,3.9,1344
1391959,tt8889818,3.3,1344
445145,tt0949815,7.6,1344
940083,tt2338846,6.2,1344
1261885,tt6170804,5.1,1344
11407,tt0026676,7.5,1344
41978,tt0062898,5.4,1344
1287940,tt6613470,7.6,1344
989218,tt26915336,7.6,1344
48913,tt0070809,7.2,1344
62677,tt0086708,7.3,1344
456029,tt0989760,5.2,1344
45192,tt0066600,6.6,1344
995236,tt2721712,6.2,1344
534446,tt11297214,6.1,1344
1382735,tt8660788,6.1,1344
179888,tt0296435,8.4,1343
72227,tt0097756,5.2,1343
642092,tt13380324,5.2,1343
168777,tt0275913,3.5,1343
246751,tt0448245,5.5,1343
209111,tt0363290,6.1,1343
395169,tt0791615,8.0,1343
81490,tt0108780,8.7,1343
218786,tt0383862,7.4,1343
1002762,tt27587174,6.5,1343
540440,tt11400902,4.8,1343
1321714,tt7293016,7.3,1343
55415,tt0078300,5.1,1343
110248,tt0156196,6.0,1343
1060971,tt3130560,6.3,1343
741628,tt15404268,5.8,1343
35959,tt0056017,7.1,1343
59805,tt0083365,6.7,1343
11691,tt0027042,6.9,1343
788165,tt1679248,5.7,1343
771575,tt1623765,3.5,1343
171294,tt0280462,5.7,1343
111993,tt0159847,7.3,1343
5371,tt0017449,6.9,1343
1245364,tt5922124,6.2,1342
745647,tt15482240,7.2,1342
265262,tt0494724,7.8,1342
56145,tt0079128,5.4,1342
720353,tt14968268,6.8,1342
966042,tt2507592,6.8,1342
67816,tt0092684,5.2,1342
1209949,tt5351176,7.3,1342
56425,tt0079449,5.6,1342
1082336,tt3377134,7.9,1342
1405267,tt9174420,6.2,1342
16949,tt0033519,6.9,1342
571068,tt1198396,5.6,1342
843038,tt1911883,4.2,1342
392394,tt0783530,5.6,1342
812200,tt1774358,6.3,1342
237466,tt0426173,7.1,1341
511247,tt10920376,4.5,1341
25867,tt0044324,6.9,1341
126985,tt0188128,6.6,1341
580553,tt12164342,4.3,1341
171882,tt0281471,6.2,1341
844148,tt1919174,7.2,1341
91327,tt0120775,6.0,1341
1168071,tt4696222,6.5,1341
132666,tt0199354,7.2,1341
182460,tt0301744,4.9,1341
464947,tt10117768,6.7,1341
241266,tt0434964,5.0,1341
706731,tt14669850,6.9,1341
34395,tt0054243,6.7,1341
191618,tt0320075,7.6,1341
892040,tt21287452,5.2,1341
59618,tt0083144,5.1,1340
167320,tt0273253,6.1,1340
438190,tt0924252,6.8,1340
946893,tt2372776,7.4,1340
1018459,tt28366647,4.8,1340
1227418,tt5644726,6.3,1340
20899,tt0038239,6.6,1340
412658,tt0839739,7.2,1340
689676,tt14325118,3.6,1340
1070703,tt3213512,5.6,1340
922071,tt2247119,5.6,1340
1196136,tt5156910,2.3,1340
77130,tt0103523,6.4,1340
81508,tt0108799,7.0,1340
1285972,tt6574360,9.1,1340
19710,tt0036777,5.9,1339
1103795,tt3671480,6.5,1339
17808,tt0034513,6.7,1339
41179,tt0061971,7.8,1339
979362,tt26346647,8.0,1339
46800,tt0068394,6.1,1339
210037,tt0365135,7.3,1339
1315731,tt7175968,6.5,1339
818139,tt1806959,5.7,1339
55104,tt0077942,3.2,1339
658367,tt1368439,7.7,1339
526701,tt11168226,6.9,1339
664270,tt1381413,5.0,1339
1273769,tt6354784,7.0,1339
219667,tt0385988,3.6,1339
1245920,tt5931338,4.3,1338
32579,tt0052191,6.0,1338
45405,tt0066844,6.2,1338
884912,tt21080296,3.6,1338
110845,tt0157339,7.5,1338
1298822,tt6837832,4.9,1338
936598,tt2318701,6.5,1338
645837,tt1344784,7.2,1338
798638,tt1720035,5.2,1338
955337,tt24060354,7.8,1338
258418,tt0478079,7.7,1338
1375711,tt8475274,7.3,1338
880794,tt2093100,7.4,1338
462685,tt1007950,5.5,1338
103983,tt0144801,7.0,1338
35695,tt0055724,7.9,1338
1188457,tt5050876,6.7,1338
66161,tt0090753,4.4,1338
541573,tt11427436,7.5,1338
786258,tt1672215,5.9,1338
27117,tt0045824,6.8,1338
77918,tt0104467,7.4,1338
36745,tt0056883,7.1,1338
1047952,tt3033478,6.7,1338
55716,tt0078644,7.7,1337
88013,tt0116770,4.6,1337
38684,tt0059063,7.2,1337
687570,tt1427816,7.2,1337
721177,tt14988916,6.1,1337
235258,tt0420939,7.3,1337
594101,tt12443220,6.0,1337
37400,tt0057598,6.7,1337
849098,tt1941466,6.0,1337
945714,tt23666832,6.1,1337
571078,tt1198412,5.3,1337
1122476,tt3955808,4.4,1337
59435,tt0082927,6.8,1337
892316,tt2129887,6.3,1337
152997,tt0243465,5.4,1337
844505,tt1922551,6.8,1337
590168,tt12359272,7.3,1337
707599,tt1468703,2.9,1337
25224,tt0043545,5.1,1337
1276479,tt6400280,7.3,1337
15852,tt0032209,6.5,1336
56488,tt0079523,6.4,1336
159585,tt0257497,8.0,1336
206117,tt0356264,7.8,1336
1388020,tt8787372,7.2,1336
704166,tt14617254,4.2,1336
1406536,tt9203078,7.7,1336
46181,tt0067699,5.0,1336
86258,tt0114623,6.0,1336
238812,tt0429068,6.4,1336
966243,tt2509922,7.6,1336
824387,tt1828232,8.3,1336
867536,tt20258974,7.3,1336
113236,tt0162211,3.1,1336
415269,tt0847526,5.9,1336
186110,tt0309152,7.9,1336
19422,tt0036430,5.8,1336
569509,tt11953100,7.6,1336
691723,tt14369286,4.8,1336
402892,tt0813540,3.5,1336
766285,tt1604231,6.0,1335
678540,tt1410272,7.3,1335
176488,tt0289893,7.6,1335
46411,tt0067963,5.9,1335
1178416,tt4866982,6.6,1335
5859,tt0018505,7.3,1335
802964,tt1736647,3.5,1335
60034,tt0083625,6.3,1335
34124,tt0053944,3.1,1335
946178,tt2369127,6.4,1335
117181,tt0169620,4.7,1335
169243,tt0276744,5.6,1335
1290867,tt6680730,6.0,1335
36433,tt0056537,7.3,1335
56599,tt0079652,6.7,1335
1259976,tt6140580,5.8,1335
1210317,tt5356670,3.3,1335
606780,tt12706382,4.9,1335
1102880,tt3658364,7.5,1335
1074779,tt3266948,4.9,1335
1129146,tt4065414,7.3,1334
85014,tt0113059,5.5,1334
24110,tt0042195,5.9,1334
477353,tt10323688,5.5,1334
1173415,tt4771108,5.8,1334
91623,tt0121262,3.4,1334
46622,tt0068206,6.2,1334
137129,tt0208675,7.0,1334
1410303,tt9303772,5.4,1334
14165,tt0030151,6.3,1333
1278,tt0003165,6.9,1333
603277,tt12631654,5.8,1333
142687,tt0220157,6.5,1333
69057,tt0094105,7.0,1333
794664,tt1705090,7.7,1333
1065130,tt31639233,6.5,1333
258055,tt0477217,7.3,1333
90087,tt0119288,4.8,1333
736968,tt15311262,5.4,1333
92828,tt0123186,7.8,1333
979464,tt26350158,7.5,1333
759873,tt1582637,3.6,1333
1358546,tt8080196,6.0,1333
1302149,tt6897680,6.6,1333
1355319,tt8005366,5.6,1333
103862,tt0144604,6.4,1333
415403,tt0847877,6.5,1333
63731,tt0087945,3.6,1333
118133,tt0171698,5.9,1333
1083871,tt3395582,5.5,1332
176990,tt0290839,6.0,1332
1425197,tt9750864,6.5,1332
36373,tt0056470,5.9,1332
807872,tt1754320,7.1,1332
1275898,tt6391282,2.9,1332
1333301,tt7549484,4.3,1332
82130,tt0109529,7.1,1332
950903,tt2385882,6.3,1332
1349459,tt7884368,5.3,1332
1354497,tt7986276,3.8,1332
53555,tt0076161,4.5,1332
22035,tt0039583,6.8,1332
1184624,tt4980272,6.6,1332
27899,tt0046770,6.1,1332
184103,tt0305056,3.1,1332
753617,tt1568815,6.6,1332
126753,tt0187601,6.2,1332
972476,tt25730490,3.8,1331
46124,tt0067637,5.2,1331
969431,tt25402414,4.1,1331
166779,tt0272118,6.9,1331
62492,tt0086497,6.9,1331
264619,tt0492881,4.5,1331
560174,tt11777460,3.9,1331
113424,tt0162766,4.7,1331
157670,tt0253110,6.0,1331
184853,tt0306519,1.5,1331
40112,tt0060712,4.8,1331
78159,tt0104759,5.3,1331
60322,tt0083947,6.1,1331
65377,tt0089851,5.3,1331
712525,tt1478800,3.8,1331
575287,tt1206082,4.1,1330
980465,tt2642442,5.5,1330
975513,tt2604346,5.6,1330
1381409,tt8620154,6.4,1330
776837,tt16378164,7.5,1330
234778,tt0419992,7.3,1330
134099,tt0202314,3.2,1330
47781,tt0069515,6.0,1330
43456,tt0064591,5.9,1330
693201,tt14402316,6.2,1330
865747,tt20215670,5.9,1330
486091,tt1047102,3.7,1330
1272642,tt6337816,6.3,1330
433634,tt0907825,7.0,1330
827695,tt1837341,5.9,1330
214364,tt0374273,5.2,1330
1233648,tt5746054,5.4,1330
724898,tt1506452,7.1,1330
138100,tt0210701,1.5,1330
810460,tt1766085,6.6,1330
61640,tt0085514,5.1,1329
1082525,tt3379456,5.4,1329
794658,tt1705084,7.2,1329
123891,tt0182646,7.8,1329
839495,tt1891788,6.7,1329
807279,tt17527124,4.3,1329
1329735,tt7475540,7.3,1329
21624,tt0039101,5.5,1329
1187041,tt5027162,7.1,1329
427715,tt0885470,6.6,1329
82502,tt0109969,3.1,1329
945956,tt2367996,5.1,1329
88821,tt0117771,6.6,1329
24868,tt0043088,6.9,1329
744350,tt15458036,6.5,1329
198506,tt0337656,5.1,1329
493282,tt10590458,3.2,1329
159276,tt0256858,5.3,1329
420630,tt0862826,6.3,1329
800299,tt1727300,6.2,1329
550270,tt1160374,4.2,1329
45552,tt0066997,7.7,1329
36422,tt0056526,5.9,1329
177711,tt0292236,6.0,1329
1146815,tt4344878,6.5,1328
74962,tt0100967,6.9,1328
920569,tt2241471,4.3,1328
1300455,tt6862538,6.6,1328
744332,tt15457802,5.7,1328
21303,tt0038721,6.7,1328
190941,tt0318850,5.4,1328
228416,tt0404789,5.3,1328
41622,tt0062490,7.0,1328
61870,tt0085776,7.7,1328
703671,tt14606120,6.6,1328
1269095,tt6280608,5.3,1328
41333,tt0062150,4.5,1328
28595,tt0047572,7.3,1328
1195110,tt5141042,6.8,1328
27928,tt0046801,6.6,1328
49836,tt0071838,6.4,1328
60856,tt0084591,6.8,1328
1084512,tt3404246,5.1,1328
550916,tt11616036,6.2,1327
22823,tt0040582,6.2,1327
45748,tt0067216,6.2,1327
17606,tt0034281,6.5,1327
82414,tt0109855,6.8,1327
718877,tt14932842,8.2,1327
264456,tt0492430,3.5,1327
640505,tt13351440,2.1,1327
42472,tt0063477,7.3,1327
73453,tt0099172,7.9,1327
6455,tt0019735,6.3,1327
940776,tt2343158,6.2,1326
749044,tt15554616,5.3,1326
83314,tt0110958,6.5,1326
558243,tt11744358,7.4,1326
90267,tt0119505,5.7,1326
18946,tt0035881,6.4,1326
713875,tt14820500,7.3,1326
1140156,tt4234740,4.7,1326
182653,tt0302128,7.7,1326
30822,tt0050162,7.2,1326
863014,tt2007413,5.7,1326
13050,tt0028737,7.3,1326
10345,tt0025272,6.5,1326
78480,tt0105150,6.2,1326
699548,tt14527650,6.9,1326
726659,tt15097344,5.6,1326
81311,tt0108574,7.3,1326
542562,tt11444602,6.8,1326
76798,tt0103128,5.1,1326
82120,tt0109517,4.2,1326
498967,tt10696882,4.8,1325
1133881,tt4137902,7.3,1325
1176528,tt4836110,7.4,1325
701415,tt1456477,7.2,1325
1186201,tt5011242,6.7,1325
119738,tt0175157,8.7,1325
56808,tt0079894,3.2,1325
1349334,tt7880766,8.0,1325
587134,tt1229821,4.8,1325
39439,tt0059930,6.5,1325
1346690,tt7823906,3.7,1325
1249897,tt5994346,7.4,1325
221394,tt0389448,8.2,1325
796615,tt1711533,4.3,1325
3407,tt0011904,6.8,1325
803845,tt1740712,7.7,1324
643179,tt13400300,7.4,1324
88927,tt0117898,5.3,1324
115463,tt0166476,7.2,1324
7080,tt0020836,6.5,1324
1122176,tt3951732,4.5,1324
165979,tt0270792,7.7,1324
119816,tt0175317,7.2,1324
158751,tt0255641,7.9,1324
1406454,tt9201772,6.7,1324
128068,tt0190106,6.3,1324
98737,tt0134664,6.7,1324
811908,tt1773441,8.3,1324
173534,tt0284328,4.8,1324
135917,tt0206216,7.1,1324
50199,tt0072248,7.7,1324
23999,tt0042035,6.6,1324
60022,tt0083611,6.6,1323
60815,tt0084540,6.7,1323
